,datapoint,template,row,column,dtype
10237,"S.28.02.01.02,r0030,c0060",S.28.02.01.02,r0030,c0060,float64
10238,"S.28.02.01.02,r0040,c0060",S.28.02.01.02,r0040,c0060,float64
10239,"S.28.02.01.02,r0050,c0060",S.28.02.01.02,r0050,c0060,float64
10240,"S.28.02.01.02,r0060,c0060",S.28.02.01.02,r0060,c0060,float64
10241,"S.28.02.01.02,r0070,c0060",S.28.02.01.02,r0070,c0060,float64
10242,"S.28.02.01.02,r0080,c0060",S.28.02.01.02,r0080,c0060,float64
10243,"S.28.02.01.02,r0090,c0060",S.28.02.01.02,r0090,c0060,float64
10244,"S.28.02.01.02,r0100,c0060",S.28.02.01.02,r0100,c0060,float64
10245,"S.28.02.01.02,r0110,c0060",S.28.02.01.02,r0110,c0060,float64
10246,"S.28.02.01.02,r0120,c0060",S.28.02.01.02,r0120,c0060,float64
10247,"S.28.02.01.02,r0130,c0060",S.28.02.01.02,r0130,c0060,float64
10248,"S.28.02.01.02,r0140,c0060",S.28.02.01.02,r0140,c0060,float64
10249,"S.28.02.01.02,r0150,c0060",S.28.02.01.02,r0150,c0060,float64
10250,"S.28.02.01.02,r0160,c0060",S.28.02.01.02,r0160,c0060,float64
10251,"S.28.02.01.02,r0170,c0060",S.28.02.01.02,r0170,c0060,float64
10252,"S.28.02.01.05,r0300,c0130",S.28.02.01.05,r0300,c0130,float64
10253,"S.28.02.01.05,r0310,c0130",S.28.02.01.05,r0310,c0130,float64
10254,"S.28.02.01.05,r0320,c0130",S.28.02.01.05,r0320,c0130,float64
10255,"S.28.02.01.05,r0330,c0130",S.28.02.01.05,r0330,c0130,float64
10256,"S.28.02.01.05,r0340,c0130",S.28.02.01.05,r0340,c0130,float64
10257,"S.28.02.01.05,r0350,c0130",S.28.02.01.05,r0350,c0130,int64
10258,"S.28.02.01.05,r0400,c0130",S.28.02.01.05,r0400,c0130,float64
10259,"S.29.01.01.01,r0010,c0010",S.29.01.01.01,r0010,c0010,int64
10260,"S.29.01.01.01,r0020,c0010",S.29.01.01.01,r0020,c0010,int64
10261,"S.29.01.01.01,r0030,c0010",S.29.01.01.01,r0030,c0010,float64
10262,"S.29.01.01.01,r0040,c0010",S.29.01.01.01,r0040,c0010,float64
10263,"S.29.01.01.01,r0050,c0010",S.29.01.01.01,r0050,c0010,float64
10264,"S.29.01.01.01,r0060,c0010",S.29.01.01.01,r0060,c0010,float64
10265,"S.29.01.01.01,r0070,c0010",S.29.01.01.01,r0070,c0010,float64
10266,"S.29.01.01.01,r0080,c0010",S.29.01.01.01,r0080,c0010,float64
10267,"S.29.01.01.01,r0090,c0010",S.29.01.01.01,r0090,c0010,float64
10268,"S.29.01.01.01,r0100,c0010",S.29.01.01.01,r0100,c0010,float64
10269,"S.29.01.01.01,r0110,c0010",S.29.01.01.01,r0110,c0010,float64
10270,"S.29.01.01.01,r0120,c0010",S.29.01.01.01,r0120,c0010,float64
10271,"S.29.01.01.01,r0010,c0020",S.29.01.01.01,r0010,c0020,int64
10272,"S.29.01.01.01,r0020,c0020",S.29.01.01.01,r0020,c0020,int64
10273,"S.29.01.01.01,r0030,c0020",S.29.01.01.01,r0030,c0020,float64
10274,"S.29.01.01.01,r0040,c0020",S.29.01.01.01,r0040,c0020,float64
10275,"S.29.01.01.01,r0050,c0020",S.29.01.01.01,r0050,c0020,float64
10276,"S.29.01.01.01,r0060,c0020",S.29.01.01.01,r0060,c0020,float64
10277,"S.29.01.01.01,r0070,c0020",S.29.01.01.01,r0070,c0020,float64
10278,"S.29.01.01.01,r0080,c0020",S.29.01.01.01,r0080,c0020,float64
10279,"S.29.01.01.01,r0090,c0020",S.29.01.01.01,r0090,c0020,float64
10280,"S.29.01.01.01,r0100,c0020",S.29.01.01.01,r0100,c0020,float64
10281,"S.29.01.01.01,r0110,c0020",S.29.01.01.01,r0110,c0020,float64
10282,"S.29.01.01.01,r0120,c0020",S.29.01.01.01,r0120,c0020,float64
10283,"S.29.01.01.01,r0010,c0030",S.29.01.01.01,r0010,c0030,float64
10284,"S.29.01.01.01,r0020,c0030",S.29.01.01.01,r0020,c0030,int64
10285,"S.29.01.01.01,r0030,c0030",S.29.01.01.01,r0030,c0030,float64
10286,"S.29.01.01.01,r0040,c0030",S.29.01.01.01,r0040,c0030,float64
10287,"S.29.01.01.01,r0050,c0030",S.29.01.01.01,r0050,c0030,float64
10288,"S.29.01.01.01,r0060,c0030",S.29.01.01.01,r0060,c0030,float64
10289,"S.29.01.01.01,r0070,c0030",S.29.01.01.01,r0070,c0030,float64
10290,"S.29.01.01.01,r0080,c0030",S.29.01.01.01,r0080,c0030,float64
10291,"S.29.01.01.01,r0090,c0030",S.29.01.01.01,r0090,c0030,float64
10292,"S.29.01.01.01,r0100,c0030",S.29.01.01.01,r0100,c0030,float64
10293,"S.29.01.01.01,r0110,c0030",S.29.01.01.01,r0110,c0030,float64
10294,"S.29.01.01.01,r0120,c0030",S.29.01.01.01,r0120,c0030,float64
10295,"S.29.01.01.02,r0130,c0030",S.29.01.01.02,r0130,c0030,float64
10296,"S.29.01.01.02,r0140,c0030",S.29.01.01.02,r0140,c0030,float64
10297,"S.29.01.01.02,r0150,c0030",S.29.01.01.02,r0150,c0030,float64
10298,"S.29.01.01.02,r0160,c0030",S.29.01.01.02,r0160,c0030,int64
10299,"S.29.01.01.02,r0170,c0030",S.29.01.01.02,r0170,c0030,float64
10300,"S.29.01.01.02,r0180,c0030",S.29.01.01.02,r0180,c0030,float64
10301,"S.29.01.01.02,r0190,c0030",S.29.01.01.02,r0190,c0030,float64
10302,"S.29.01.01.02,r0200,c0030",S.29.01.01.02,r0200,c0030,float64
10303,"S.29.01.01.02,r0210,c0030",S.29.01.01.02,r0210,c0030,int64
10304,"S.29.01.01.02,r0220,c0030",S.29.01.01.02,r0220,c0030,float64
10305,"S.29.01.01.02,r0230,c0030",S.29.01.01.02,r0230,c0030,float64
10306,"S.29.01.01.02,r0240,c0030",S.29.01.01.02,r0240,c0030,float64
10307,"S.29.01.01.02,r0250,c0030",S.29.01.01.02,r0250,c0030,int64
10308,"S.29.02.01.01,r0010,c0010",S.29.02.01.01,r0010,c0010,float64
10309,"S.29.02.01.01,r0020,c0010",S.29.02.01.01,r0020,c0010,float64
10310,"S.29.02.01.01,r0030,c0010",S.29.02.01.01,r0030,c0010,float64
10311,"S.29.02.01.01,r0040,c0010",S.29.02.01.01,r0040,c0010,float64
10312,"S.29.02.01.01,r0050,c0010",S.29.02.01.01,r0050,c0010,float64
10313,"S.29.02.01.01,r0060,c0010",S.29.02.01.01,r0060,c0010,float64
10314,"S.29.02.01.01,r0070,c0010",S.29.02.01.01,r0070,c0010,float64
10315,"S.29.02.01.01,r0080,c0010",S.29.02.01.01,r0080,c0010,float64
10316,"S.29.02.01.01,r0090,c0010",S.29.02.01.01,r0090,c0010,float64
10317,"S.29.02.01.01,r0100,c0010",S.29.02.01.01,r0100,c0010,float64
10318,"S.29.03.01.01,r0010,c0010",S.29.03.01.01,r0010,c0010,float64
10319,"S.29.03.01.01,r0020,c0010",S.29.03.01.01,r0020,c0010,int64
10320,"S.29.03.01.01,r0030,c0010",S.29.03.01.01,r0030,c0010,int64
10321,"S.29.03.01.01,r0040,c0010",S.29.03.01.01,r0040,c0010,int64
10322,"S.29.03.01.01,r0050,c0010",S.29.03.01.01,r0050,c0010,float64
10323,"S.29.03.01.01,r0060,c0010",S.29.03.01.01,r0060,c0010,float64
10324,"S.29.03.01.01,r0070,c0010",S.29.03.01.01,r0070,c0010,float64
10325,"S.29.03.01.01,r0080,c0010",S.29.03.01.01,r0080,c0010,float64
10326,"S.29.03.01.01,r0090,c0010",S.29.03.01.01,r0090,c0010,float64
10327,"S.29.03.01.01,r0100,c0010",S.29.03.01.01,r0100,c0010,int64
10328,"S.29.03.01.01,r0110,c0010",S.29.03.01.01,r0110,c0010,float64
10329,"S.29.03.01.01,r0120,c0010",S.29.03.01.01,r0120,c0010,float64
10330,"S.29.03.01.01,r0010,c0020",S.29.03.01.01,r0010,c0020,float64
10331,"S.29.03.01.01,r0020,c0020",S.29.03.01.01,r0020,c0020,int64
10332,"S.29.03.01.01,r0030,c0020",S.29.03.01.01,r0030,c0020,int64
10333,"S.29.03.01.01,r0040,c0020",S.29.03.01.01,r0040,c0020,int64
10334,"S.29.03.01.01,r0050,c0020",S.29.03.01.01,r0050,c0020,float64
10335,"S.29.03.01.01,r0060,c0020",S.29.03.01.01,r0060,c0020,float64
10336,"S.29.03.01.01,r0070,c0020",S.29.03.01.01,r0070,c0020,float64
10337,"S.29.03.01.01,r0080,c0020",S.29.03.01.01,r0080,c0020,int64
10338,"S.29.03.01.01,r0090,c0020",S.29.03.01.01,r0090,c0020,float64
10339,"S.29.03.01.01,r0100,c0020",S.29.03.01.01,r0100,c0020,int64
10340,"S.29.03.01.01,r0110,c0020",S.29.03.01.01,r0110,c0020,float64
10341,"S.29.03.01.01,r0120,c0020",S.29.03.01.01,r0120,c0020,float64
10342,"S.29.03.01.02,r0130,c0030",S.29.03.01.02,r0130,c0030,float64
10343,"S.29.03.01.02,r0140,c0030",S.29.03.01.02,r0140,c0030,float64
10344,"S.29.03.01.02,r0130,c0040",S.29.03.01.02,r0130,c0040,float64
10345,"S.29.03.01.02,r0140,c0040",S.29.03.01.02,r0140,c0040,float64
10346,"S.29.03.01.03,r0150,c0050",S.29.03.01.03,r0150,c0050,float64
10347,"S.29.03.01.03,r0160,c0050",S.29.03.01.03,r0160,c0050,float64
10348,"S.29.03.01.03,r0170,c0050",S.29.03.01.03,r0170,c0050,float64
10349,"S.29.03.01.03,r0180,c0050",S.29.03.01.03,r0180,c0050,float64
10350,"S.29.03.01.03,r0190,c0050",S.29.03.01.03,r0190,c0050,float64
10351,"S.29.03.01.03,r0200,c0050",S.29.03.01.03,r0200,c0050,float64
10352,"S.29.03.01.03,r0210,c0050",S.29.03.01.03,r0210,c0050,float64
10353,"S.29.03.01.03,r0220,c0050",S.29.03.01.03,r0220,c0050,float64
10354,"S.29.03.01.03,r0230,c0050",S.29.03.01.03,r0230,c0050,float64
10355,"S.29.03.01.03,r0240,c0050",S.29.03.01.03,r0240,c0050,float64
10356,"S.29.03.01.03,r0250,c0050",S.29.03.01.03,r0250,c0050,float64
10357,"S.29.03.01.03,r0260,c0050",S.29.03.01.03,r0260,c0050,float64
10358,"S.29.03.01.03,r0270,c0050",S.29.03.01.03,r0270,c0050,float64
10359,"S.29.03.01.03,r0150,c0060",S.29.03.01.03,r0150,c0060,float64
10360,"S.29.03.01.03,r0160,c0060",S.29.03.01.03,r0160,c0060,float64
10361,"S.29.03.01.03,r0170,c0060",S.29.03.01.03,r0170,c0060,float64
10362,"S.29.03.01.03,r0180,c0060",S.29.03.01.03,r0180,c0060,float64
10363,"S.29.03.01.03,r0190,c0060",S.29.03.01.03,r0190,c0060,float64
10364,"S.29.03.01.03,r0200,c0060",S.29.03.01.03,r0200,c0060,float64
10365,"S.29.03.01.03,r0210,c0060",S.29.03.01.03,r0210,c0060,float64
10366,"S.29.03.01.03,r0220,c0060",S.29.03.01.03,r0220,c0060,float64
10367,"S.29.03.01.03,r0230,c0060",S.29.03.01.03,r0230,c0060,float64
10368,"S.29.03.01.03,r0240,c0060",S.29.03.01.03,r0240,c0060,float64
10369,"S.29.03.01.03,r0250,c0060",S.29.03.01.03,r0250,c0060,float64
10370,"S.29.03.01.03,r0260,c0060",S.29.03.01.03,r0260,c0060,float64
10371,"S.29.03.01.03,r0270,c0060",S.29.03.01.03,r0270,c0060,float64
10372,"S.29.03.01.04,r0280,c0070",S.29.03.01.04,r0280,c0070,int64
10373,"S.29.03.01.04,r0290,c0070",S.29.03.01.04,r0290,c0070,int64
10374,"S.29.03.01.04,r0280,c0080",S.29.03.01.04,r0280,c0080,int64
10375,"S.29.03.01.04,r0290,c0080",S.29.03.01.04,r0290,c0080,int64
10376,"S.29.03.01.05,r0300,c0090",S.29.03.01.05,r0300,c0090,int64
10377,"S.29.03.01.06,r0310,c0100",S.29.03.01.06,r0310,c0100,float64
10378,"S.29.03.01.06,r0320,c0100",S.29.03.01.06,r0320,c0100,float64
10379,"S.29.03.01.06,r0330,c0100",S.29.03.01.06,r0330,c0100,float64
10380,"S.29.03.01.06,r0340,c0100",S.29.03.01.06,r0340,c0100,float64
10381,"S.29.03.01.06,r0350,c0100",S.29.03.01.06,r0350,c0100,float64
10382,"S.29.03.01.06,r0310,c0110",S.29.03.01.06,r0310,c0110,int64
10383,"S.29.03.01.06,r0320,c0110",S.29.03.01.06,r0320,c0110,int64
10384,"S.29.03.01.06,r0330,c0110",S.29.03.01.06,r0330,c0110,float64
10385,"S.29.03.01.06,r0340,c0110",S.29.03.01.06,r0340,c0110,float64
10386,"S.29.03.01.06,r0350,c0110",S.29.03.01.06,r0350,c0110,float64
10387,"S.29.03.01.07,r0360,c0120",S.29.03.01.07,r0360,c0120,float64
10388,"S.29.03.01.07,r0370,c0120",S.29.03.01.07,r0370,c0120,float64
10389,"S.29.03.01.07,r0360,c0130",S.29.03.01.07,r0360,c0130,float64
10390,"S.29.03.01.07,r0370,c0130",S.29.03.01.07,r0370,c0130,float64
10391,"S.29.04.01.01,r0010,c0010",S.29.04.01.01,r0010,c0010,int64
10392,"S.29.04.01.01,r0020,c0010",S.29.04.01.01,r0020,c0010,int64
10393,"S.29.04.01.01,r0030,c0010",S.29.04.01.01,r0030,c0010,float64
10394,"S.29.04.01.01,r0040,c0010",S.29.04.01.01,r0040,c0010,float64
10395,"S.29.04.01.01,r0050,c0010",S.29.04.01.01,r0050,c0010,int64
10396,"S.29.04.01.01,r0060,c0010",S.29.04.01.01,r0060,c0010,int64
10397,"S.29.04.01.01,r0070,c0010",S.29.04.01.01,r0070,c0010,float64
10398,"S.29.04.01.01,r0010,c0020",S.29.04.01.01,r0010,c0020,int64
10399,"S.29.04.01.01,r0020,c0020",S.29.04.01.01,r0020,c0020,int64
10400,"S.29.04.01.01,r0030,c0020",S.29.04.01.01,r0030,c0020,int64
10401,"S.29.04.01.01,r0040,c0020",S.29.04.01.01,r0040,c0020,float64
10402,"S.29.04.01.01,r0050,c0020",S.29.04.01.01,r0050,c0020,int64
10403,"S.29.04.01.01,r0060,c0020",S.29.04.01.01,r0060,c0020,int64
10404,"S.29.04.01.01,r0070,c0020",S.29.04.01.01,r0070,c0020,float64
10405,"S.29.04.01.01,pages2c_bl",S.29.04.01.01,pages,c_bl,object
10406,"S.29.04.01.02,r0080,c0030",S.29.04.01.02,r0080,c0030,float64
10407,"S.29.04.01.02,r0090,c0030",S.29.04.01.02,r0090,c0030,float64
10408,"S.29.04.01.02,r0100,c0030",S.29.04.01.02,r0100,c0030,float64
10409,"S.29.04.01.02,r0110,c0030",S.29.04.01.02,r0110,c0030,float64
10410,"S.29.04.01.02,r0120,c0030",S.29.04.01.02,r0120,c0030,float64
10411,"S.29.04.01.02,r0130,c0030",S.29.04.01.02,r0130,c0030,float64
10412,"S.29.04.01.02,r0140,c0030",S.29.04.01.02,r0140,c0030,float64
10413,"S.29.04.01.02,r0080,c0040",S.29.04.01.02,r0080,c0040,int64
10414,"S.29.04.01.02,r0090,c0040",S.29.04.01.02,r0090,c0040,float64
10415,"S.29.04.01.02,r0100,c0040",S.29.04.01.02,r0100,c0040,float64
10416,"S.29.04.01.02,r0110,c0040",S.29.04.01.02,r0110,c0040,float64
10417,"S.29.04.01.02,r0120,c0040",S.29.04.01.02,r0120,c0040,float64
10418,"S.29.04.01.02,r0130,c0040",S.29.04.01.02,r0130,c0040,float64
10419,"S.29.04.01.02,r0140,c0040",S.29.04.01.02,r0140,c0040,float64
10420,"S.29.04.01.02,r0080,c0050",S.29.04.01.02,r0080,c0050,float64
10421,"S.29.04.01.02,r0090,c0050",S.29.04.01.02,r0090,c0050,float64
10422,"S.29.04.01.02,r0100,c0050",S.29.04.01.02,r0100,c0050,float64
10423,"S.29.04.01.02,r0110,c0050",S.29.04.01.02,r0110,c0050,float64
10424,"S.29.04.01.02,r0120,c0050",S.29.04.01.02,r0120,c0050,float64
10425,"S.29.04.01.02,r0130,c0050",S.29.04.01.02,r0130,c0050,float64
10426,"S.29.04.01.02,r0140,c0050",S.29.04.01.02,r0140,c0050,float64
10427,"S.29.04.01.02,pages2c_bl",S.29.04.01.02,pages,c_bl,object
10428,"S.30.01.01.01,c0050",S.30.01.01.01,,c0050,object
10429,"S.30.01.01.01,c0060",S.30.01.01.01,,c0060,object
10430,"S.30.01.01.01,c0070",S.30.01.01.01,,c0070,object
10431,"S.30.01.01.01,c0080",S.30.01.01.01,,c0080,object
10432,"S.30.01.01.01,c0090",S.30.01.01.01,,c0090,object
10433,"S.30.01.01.01,c0100",S.30.01.01.01,,c0100,object
10434,"S.30.01.01.01,c0110",S.30.01.01.01,,c0110,object
10435,"S.30.01.01.01,c0120",S.30.01.01.01,,c0120,object
10436,"S.30.01.01.01,c0130",S.30.01.01.01,,c0130,int64
10437,"S.30.01.01.01,c0140",S.30.01.01.01,,c0140,object
10438,"S.30.01.01.01,c0150",S.30.01.01.01,,c0150,int64
10439,"S.30.01.01.01,c0160",S.30.01.01.01,,c0160,int64
10440,"S.30.01.01.01,c0170",S.30.01.01.01,,c0170,float64
10441,"S.30.01.01.01,c0180",S.30.01.01.01,,c0180,float64
10442,"S.30.01.01.01,c0020",S.30.01.01.01,,c0020,object
10443,"S.30.01.01.01,c0030",S.30.01.01.01,,c0030,int64
10444,"S.30.01.01.01,c0040",S.30.01.01.01,,c0040,object
10445,"S.30.01.01.01,pages2c_bl",S.30.01.01.01,pages,c_bl,object
10446,"S.30.01.01.02,c0220",S.30.01.01.02,,c0220,object
10447,"S.30.01.01.02,c0230",S.30.01.01.02,,c0230,object
10448,"S.30.01.01.02,c0240",S.30.01.01.02,,c0240,float64
10449,"S.30.01.01.02,c0250",S.30.01.01.02,,c0250,object
10450,"S.30.01.01.02,c0260",S.30.01.01.02,,c0260,object
10451,"S.30.01.01.02,c0270",S.30.01.01.02,,c0270,object
10452,"S.30.01.01.02,c0280",S.30.01.01.02,,c0280,object
10453,"S.30.01.01.02,c0290",S.30.01.01.02,,c0290,int64
10454,"S.30.01.01.02,c0300",S.30.01.01.02,,c0300,float64
10455,"S.30.01.01.02,c0310",S.30.01.01.02,,c0310,float64
10456,"S.30.01.01.02,c0320",S.30.01.01.02,,c0320,float64
10457,"S.30.01.01.02,c0330",S.30.01.01.02,,c0330,float64
10458,"S.30.01.01.02,c0190",S.30.01.01.02,,c0190,object
10459,"S.30.01.01.02,c0200",S.30.01.01.02,,c0200,object
10460,"S.30.01.01.02,c0210",S.30.01.01.02,,c0210,object
10461,"S.30.01.01.02,pages2c_bl",S.30.01.01.02,pages,c_bl,object
10462,"S.30.02.01.01,c0090",S.30.02.01.01,,c0090,float64
10463,"S.30.02.01.01,c0100",S.30.02.01.01,,c0100,int64
10464,"S.30.02.01.01,c0110",S.30.02.01.01,,c0110,object
10465,"S.30.02.01.01,c0120",S.30.02.01.01,,c0120,int64
10466,"S.30.02.01.01,c0130",S.30.02.01.01,,c0130,float64
10467,"S.30.02.01.01,c0140",S.30.02.01.01,,c0140,object
10468,"S.30.02.01.01,c0020",S.30.02.01.01,,c0020,object
10469,"S.30.02.01.01,c0030",S.30.02.01.01,,c0030,int64
10470,"S.30.02.01.01,c0040",S.30.02.01.01,,c0040,object
10471,"S.30.02.01.01,c0050",S.30.02.01.01,,c0050,object
10472,"S.30.02.01.01,c0070",S.30.02.01.01,,c0070,object
10473,"S.30.02.01.01,pages2c_bl",S.30.02.01.01,pages,c_bl,object
10474,"S.30.02.01.02,c0220",S.30.02.01.02,,c0220,float64
10475,"S.30.02.01.02,c0230",S.30.02.01.02,,c0230,int64
10476,"S.30.02.01.02,c0240",S.30.02.01.02,,c0240,float64
10477,"S.30.02.01.02,c0250",S.30.02.01.02,,c0250,float64
10478,"S.30.02.01.02,c0260",S.30.02.01.02,,c0260,float64
10479,"S.30.02.01.02,c0270",S.30.02.01.02,,c0270,float64
10480,"S.30.02.01.02,c0150",S.30.02.01.02,,c0150,object
10481,"S.30.02.01.02,c0160",S.30.02.01.02,,c0160,object
10482,"S.30.02.01.02,c0170",S.30.02.01.02,,c0170,object
10483,"S.30.02.01.02,c0180",S.30.02.01.02,,c0180,object
10484,"S.30.02.01.02,c0200",S.30.02.01.02,,c0200,object
10485,"S.30.02.01.02,pages2c_bl",S.30.02.01.02,pages,c_bl,object
10486,"S.30.02.01.03,c0300",S.30.02.01.03,,c0300,object
10487,"S.30.02.01.03,c0310",S.30.02.01.03,,c0310,object
10488,"S.30.02.01.03,c0320",S.30.02.01.03,,c0320,object
10489,"S.30.02.01.03,c0330",S.30.02.01.03,,c0330,object
10490,"S.30.02.01.03,c0340",S.30.02.01.03,,c0340,object
10491,"S.30.02.01.03,c0350",S.30.02.01.03,,c0350,object
10492,"S.30.02.01.03,c0360",S.30.02.01.03,,c0360,object
10493,"S.30.02.01.03,c0280",S.30.02.01.03,,c0280,object
10494,"S.30.02.01.04,c0390",S.30.02.01.04,,c0390,object
10495,"S.30.02.01.04,c0370",S.30.02.01.04,,c0370,object
10496,"S.30.03.01.01,c0050",S.30.03.01.01,,c0050,int64
10497,"S.30.03.01.01,c0060",S.30.03.01.01,,c0060,object
10498,"S.30.03.01.01,c0080",S.30.03.01.01,,c0080,object
10499,"S.30.03.01.01,c0090",S.30.03.01.01,,c0090,object
10500,"S.30.03.01.01,c0100",S.30.03.01.01,,c0100,int64
10501,"S.30.03.01.01,c0110",S.30.03.01.01,,c0110,object
10502,"S.30.03.01.01,c0120",S.30.03.01.01,,c0120,object
10503,"S.30.03.01.01,c0130",S.30.03.01.01,,c0130,object
10504,"S.30.03.01.01,c0140",S.30.03.01.01,,c0140,object
10505,"S.30.03.01.01,c0150",S.30.03.01.01,,c0150,int64
10506,"S.30.03.01.01,c0160",S.30.03.01.01,,c0160,int64
10507,"S.30.03.01.01,c0170",S.30.03.01.01,,c0170,int64
10508,"S.30.03.01.01,c0180",S.30.03.01.01,,c0180,float64
10509,"S.30.03.01.01,c0190",S.30.03.01.01,,c0190,int64
10510,"S.30.03.01.01,c0200",S.30.03.01.01,,c0200,float64
10511,"S.30.03.01.01,c0210",S.30.03.01.01,,c0210,int64
10512,"S.30.03.01.01,c0220",S.30.03.01.01,,c0220,float64
10513,"S.30.03.01.01,c0230",S.30.03.01.01,,c0230,int64
10514,"S.30.03.01.01,c0240",S.30.03.01.01,,c0240,int64
10515,"S.30.03.01.01,c0250",S.30.03.01.01,,c0250,int64
10516,"S.30.03.01.01,c0260",S.30.03.01.01,,c0260,float64
10517,"S.30.03.01.01,c0270",S.30.03.01.01,,c0270,float64
10518,"S.30.03.01.01,c0280",S.30.03.01.01,,c0280,float64
10519,"S.30.03.01.01,c0290",S.30.03.01.01,,c0290,float64
10520,"S.30.03.01.01,c0300",S.30.03.01.01,,c0300,float64
10521,"S.30.03.01.01,c0310",S.30.03.01.01,,c0310,float64
10522,"S.30.03.01.01,c0320",S.30.03.01.01,,c0320,float64
10523,"S.30.03.01.01,c0330",S.30.03.01.01,,c0330,float64
10524,"S.30.03.01.01,c0340",S.30.03.01.01,,c0340,float64
10525,"S.30.03.01.01,c0350",S.30.03.01.01,,c0350,float64
10526,"S.30.03.01.01,c0360",S.30.03.01.01,,c0360,float64
10527,"S.30.03.01.01,c0370",S.30.03.01.01,,c0370,float64
10528,"S.30.03.01.01,c0380",S.30.03.01.01,,c0380,object
10529,"S.30.03.01.01,c0010",S.30.03.01.01,,c0010,object
10530,"S.30.03.01.01,c0020",S.30.03.01.01,,c0020,object
10531,"S.30.03.01.01,c0030",S.30.03.01.01,,c0030,int64
10532,"S.30.03.01.01,c0040",S.30.03.01.01,,c0040,int64
10533,"S.30.03.01.01,c0070",S.30.03.01.01,,c0070,object
10534,"S.30.04.01.01,c0090",S.30.04.01.01,,c0090,object
10535,"S.30.04.01.01,c0100",S.30.04.01.01,,c0100,int64
10536,"S.30.04.01.01,c0110",S.30.04.01.01,,c0110,int64
10537,"S.30.04.01.01,c0120",S.30.04.01.01,,c0120,object
10538,"S.30.04.01.01,c0130",S.30.04.01.01,,c0130,float64
10539,"S.30.04.01.01,c0160",S.30.04.01.01,,c0160,int64
10540,"S.30.04.01.01,c0170",S.30.04.01.01,,c0170,float64
10541,"S.30.04.01.01,c0320",S.30.04.01.01,,c0320,float64
10542,"S.30.04.01.01,c0001",S.30.04.01.01,,c0001,float64
10543,"S.30.04.01.01,c0010",S.30.04.01.01,,c0010,object
10544,"S.30.04.01.01,c0020",S.30.04.01.01,,c0020,object
10545,"S.30.04.01.01,c0030",S.30.04.01.01,,c0030,int64
10546,"S.30.04.01.01,c0040",S.30.04.01.01,,c0040,int64
10547,"S.30.04.01.01,c0050",S.30.04.01.01,,c0050,object
